
The	organization
Onion	organization
:	O
An	event
interview	event
with	event
'	event
America	event
's	event
Finest	event
News	event
Source	event
'	event

Sunday	time
,	O
November	time
25	time
,	time
2007	time

How	O
The	organization
Onion	organization
writes	O
an	abstract
issue	abstract

This	event
exclusive	event
interview	event
features	O
first-hand	abstract
journalism	abstract
by	O
a	person
Wikinews	person
reporter	person
.	O

See	O
the	place
collaboration	place
page	place
for	O
more	abstract
details	abstract
.	O

How	O
do	O
you	person
decide	O
on	O
the	object
stories	object
?	O

We	person
do	O
everything	abstract
backwards	O
here	organization
.	O

We	person
start	O
with	O
the	abstract
headline	abstract
and	O
then	O
flesh	O
out	O
the	abstract
story	abstract
,	O
as	O
opposed	O
to	O
The	organization
New	organization
York	organization
Times	organization
,	O
which	O
writes	O
the	abstract
issue	abstract
and	O
then	O
has	O
a	person
headline	person
editor	person
to	O
make	O
it	abstract
snappy	O
.	O

We	person
start	O
with	O
a	abstract
joke	abstract
.	O

We	person
read	O
about	object
six	object
hundred	object
to	object
eight	object
hundred	object
headline	object
ideas	object
on	O
a	time
Monday	time
coming	O
from	O
our	person
staff	person
and	person
a	person
small	person
group	person
of	person
writers	person
outside	person
—	O
a	person
contributing	person
core	person
.	O

We	person
whittle	O
that	object
down	O
on	O
a	time
Monday	time
to	O
about	quantity
a	quantity
hundred	quantity
,	O
come	O
in	O
Tuesday	time
and	O
pick	O
an	abstract
issue	abstract
and	O
brainstorm	O
with	O
the	person
whole	person
editorial	person
staff	person
;	O
all	person
fifteen	person
of	person
us	person
.	O

Then	O
we	person
assign	O
a	abstract
headline	abstract
to	O
a	person
specific	person
writer	person
to	O
execute	O
.	O

We	person
go	O
through	O
a	abstract
number	abstract
of	abstract
drafts	abstract
and	O
then	O
have	O
the	person
editors	person
pick	O
it	abstract
up	O
and	O
assign	O
the	abstract
photojournalism	abstract
aspect	abstract
of	abstract
it	abstract
to	O
our	organization
graphic	organization
design	organization
team	organization
,	O
who	O
adds	O
the	abstract
visual	abstract
aspect	abstract
to	O
it	abstract
.	O

The	person
editors	person
punch	O
it	abstract
up	O
over	O
the	time
last	time
couple	time
of	time
days	time
and	O
then	O
it	abstract
goes	O
out	O
over	O
the	place
Internet	place
and	O
into	O
the	object
print	object
edition	object
.	O

So	O
you	person
do	O
n’t	O
have	O
writers	person
coming	O
up	O
with	O
a	abstract
story	abstract
and	abstract
headline	abstract
,	O
but	O
you	person
will	O
instead	O
have	O
a	person
team	person
of	person
writers	person
choosing	O
the	abstract
best	abstract
headlines	abstract
and	O
then	O
assign	O
it	abstract
to	O
a	person
