
Jack	event
Herrick	event
,	event
wikiHow	event
founder	event
interviewed	event
by	event
Wikinews	event

Saturday	time
,	time
January	time
31	time
,	time
2009	time

Herrick	person
at	O
RecentChangesCamp	O
2008	time
Image	O
:	O
ShakataGaNai	person
.	O

wikiHow	organization
is	O
a	O
wiki-based	O
site	O
which	O
aims	O
to	O
"	O
build	O
the	object
world	object
's	object
largest	object
,	object
highest	object
quality	object
how-to	object
manual	object
.	O
"	O

It	organization
recently	O
published	O
its	abstract
50,000th	abstract
article	abstract
,	O
and	O
to	O
discuss	O
what	O
the	organization
site	organization
has	O
achieved	O
since	O
its	event
creation	event
,	O
Wikinews	organization
interviewed	O
the	person
site	person
's	person
founder	person
,	O
Jack	person
Herrick	person
.	O

In	O
the	event
interview	event
,	O
Herrick	person
explains	O
what	O
wikiHow	organization
is	O
,	O
why	O
he	person
decided	O
to	O
create	O
it	organization
,	O
how	O
he	person
grew	O
it	organization
in	O
size	O
,	O
and	O
why	O
he	person
chose	O
to	O
use	O
a	O
Creative	abstract
Commons	abstract
license	abstract
(	O
HyperLink	O
)	O
for	O
his	organization
site	organization
.	O

Read	O
below	O
for	O
more	O
of	O
the	event
interview	event
in	O
full	O
.	O

Interview	event

For	O
our	person
readers	person
who	O
are	O
unaware	O
of	O
your	organization
site	organization
,	O
could	O
you	person
briefly	O
explain	O
what	O
wikiHow	organization
is	O
?	O

Sure	O
.	O

wikiHow	organization
is	O
a	abstract
collaborative	abstract
effort	abstract
to	abstract
build	abstract
the	abstract
world	abstract
's	abstract
largest	abstract
,	abstract
highest	abstract
quality	abstract
how-to	abstract
manual	abstract
.	O

Our	event
long	event
term	event
goal	event
is	O
to	O
produce	O
practical	abstract
instructions	abstract
on	abstract
almost	abstract
every	abstract
topic	abstract
in	abstract
every	abstract
language	abstract
.	O

We	organization
're	O
quite	O
far	O
from	O
our	event
goals	event
currently	O
,	O
but	O
we	organization
take	O
comfort	O
in	O
the	abstract
fact	abstract
that	O
every	abstract
month	abstract
wikiHow	abstract
gets	abstract
noticeably	abstract
better	abstract
and	abstract
larger	abstract

We	organization
currently	O
have	O
just	abstract
under	abstract
50000	abstract
articles	abstract
and	O
over	abstract
1000	abstract
featured	abstract
articles	abstract
.	O

We	organization
hope	O
that	event
in	event
time	event
,	event
we	event
will	event
have	event
millions	event
of	event
articles	event
with	event
many	event
of	event
them	event
having	event
featured	event
status	event
.	O

That	O
said	O
,	O
we	organization
are	O
realistic	O
enough	O
to	O
realize	O
that	O
this	event
goal	event
will	O
take	O
decades	time
to	O
achieve	O
.	O

However	O
,	O
in	O
terms	O
of	O
readership	person
,	O
we	organization
are	O
probably	O
the	organization
most	organization
popular	organization
single	organization
subject	organization
wiki	organization
after	organization
Wikipedia	organization
.	O

We	organization
get	O
over	O
14	person
million	person
unique	person
visitors	person
per	person
month	person
(	O
source	O
:	O
Google	organization
Analytics	organization
)	O
,	O
which	O
makes	O
us	organization
the	organization
135th	organization
most	organization
popular	organization
site	organization
according	O
to	O
Quantcast	organization
.	O

[	O
Note	O
:	O
The	event
interview	event
took	O
place	O
just	O
before	O
the	event
50000	event
milestone	event
was	O
met	O
]	O

Like	O
Wikipedia	organization
,	O
wikiHow	organization
is	O
a	place
wiki	place
that	O
runs	O
on	O
Mediawiki	object
software	object
.	O

Our	organization
community	organization
is	O
full	O
of	O
volunteers	person
from	O
all	O
over	O
the	place
world	place
.	O

That	O
said	O
,	O
we	organization
are	O
quite	O
different	O
from	O
Wikipedia	organization
in	O
several	O
respects	O
:	O

We	organization
are	O
much	O
smaller	O
.	O

The	place
English	place
wikiHow	place
has	O
only	person
60	person
admins	person
,	O
compared	O
to	O
the	person
1000	person
+	person
on	O
English	abstract
Wikipedia	abstract
.	O

As	O
a	O
result	O
,	O
wikiHow	organization
is	O
still	O
at	O
the	abstract
size	abstract
that	O
every	person
editor	person
eventually	O
gets	O
to	O
know	O
other	person
editors	person
.	O

We	abstract
are	abstract
run	abstract
as	abstract
a	abstract
Hybrid	abstract
Organization	abstract
-	abstract
a	abstract
for-profit	abstract
company	abstract
focused	abstract
on	abstract
achieving	abstract
a	abstract
social	abstract
good	abstract
.	O

This	abstract
has	O
several	O
advantages	abstract
and	O
disadvantages	abstract
when	O
compared	O
to	O
the	abstract
non-profit	abstract
structure	abstract
at	O
the	organization
Wikimedia	organization
Foundation	organization
.	O

We	organization
show	O
opt-out	abstract
advertising	abstract
to	O
anonymous	person
visitors	person
rather	O
than	O
ask	O
for	O
donations	object
.	O

Our	abstract
advertising	abstract
revenue	abstract
funds	O
community	event
meetups	event
and	O
has	O
even	O
allowed	O
us	organization
to	O
donate	O
over	O
$	quantity
60,000	quantity
to	O
charities	organization
such	O
as	O
the	organization
Wikimedia	organization
Foundation	organization
and	O
Creative	organization
Commons	organization
.	O

(	O
http://www.wikihow.com/wikiHow:Contributions-to-Charity	place
)	O
.	O

In	O
addition	O
,	O
we	organization
've	O
used	O
our	abstract
revenue	abstract
on	O
things	abstract
like	O
buying	abstract
carbon	abstract
offsets	abstract
to	abstract
become	abstract
carbon	abstract
neutral	abstract
.	O

(	O
http://www.wikihow.com/wikiHow:Carbon-Neutral	place
)	O

Our	abstract
community	abstract
culture	abstract
is	O
focused	O
on	O
wikiLove	abstract
and	O
civility	abstract
.	O

As	O
a	O
result	O
some	person
folks	person
believe	O
wikiHow	organization
is	O
a	place
more	place
humane	place
and	place
enjoyable	place
place	place
to	place
work	place
than	O
other	place
places	place
online	place
.	O

Why	O
did	O
you	person
decide	O
to	O
create	O
wikiHow	organization
?	O

I	person
think	O
that	O
providing	O
people	person
with	O
a	abstract
practical	abstract
education	abstract
is	O
one	abstract
of	abstract
the	abstract
most	abstract
empowering	abstract
things	abstract
you	O
can	O
offer	O
a	person
person	person
.	O

Imagine	O
having	O
detailed	abstract
step-by-step	abstract
instructions	abstract
on	abstract
how	abstract
to	abstract
do	abstract
any	abstract
activity	abstract
you	abstract
could	abstract
imagine	abstract
.	O

How	O
much	O
more	O
could	O
you	person
accomplish	O
as	O
an	O
individual	O
if	O
you	person
could	O
learn	O
any	abstract
activity	abstract
?	O

I	person
think	O
that	O
building	O
a	object
universal	object
how-to	object
manual	object
would	O
be	O
a	object
tremendous	object
gift	object
for	object
the	object
world	object
.	O

Knowledge	abstract
is	O
power	abstract
and	O
wikiHow	organization
has	O
the	abstract
potential	abstract
to	O
make	O
all	person
of	person
us	person
a	O
bit	O
more	O
powerful	O
.	O

I	person
've	O
been	O
interested	O
in	O
building	O
a	O
comprehensive	object
how-to	object
manual	object
long	O
before	O
I	person
first	O
envisioned	O
wikiHow	organization
.	O

My	event
first	event
attempt	event
at	O
building	O
this	object
resource	object
was	O
a	place
website	place
I	person
used	O
to	O
run	O
called	O
eHow	abstract
.	O

eHow	place
was	O
and	O
continues	O
to	O
be	O
the	place
largest	place
and	place
how	place
to	place
website	place
in	place
the	place
world	place
.	O

eHow	place
contains	O
copyrighted	abstract
content	abstract
run	O
on	O
proprietary	abstract
software	abstract
.	O

When	O
I	person
ran	O
eHow	place
,	O
the	abstract
content	abstract
was	abstract
professionally	abstract
produced	abstract
and	abstract
edited	abstract
.	O

This	abstract
business	abstract
model	abstract
worked	O
for	O
producing	O
content	abstract
on	O
topics	abstract
that	abstract
appeal	abstract
to	abstract
advertisers	abstract
in	abstract
languages	abstract
like	abstract
English	abstract
that	O
have	O
large	abstract
advertising	abstract
markets	abstract
.	O

However	O
,	O
paying	abstract
people	abstract
to	abstract
write	abstract
and	abstract
edit	abstract
articles	abstract
ultimately	O
means	O
that	O
you	person
have	O
to	O
make	O
one	abstract
of	abstract
two	abstract
sacrifices	abstract
.	O

You	person
either	O
1	O
)	O
sacrifice	abstract
on	abstract
breadth	abstract
and	abstract
do	abstract
n't	abstract
produce	abstract
the	abstract
topics	abstract
that	abstract
wo	abstract
n't	abstract
interest	abstract
advertisers	abstract
,	O
or	O
2	O
)	O
you	abstract
sacrifice	abstract
on	abstract
quality	abstract
and	abstract
produce	abstract
content	abstract
that	abstract
does	abstract
n't	abstract
cost	abstract
much	abstract
to	abstract
write	abstract
.	O

I	person
was	O
n't	O
interested	O
in	O
making	O
either	abstract
of	abstract
these	abstract
sacrifices	abstract
,	O
as	O
I	person
think	O
the	object
world	object
's	object
how	object
to	object
manual	object
needs	O
to	O
be	O
high	O
quality	O
AND	O
comprehensive	O
.	O

So	O
ultimately	O
I	person
decided	O
that	O
eHow	abstract
's	abstract
model	abstract
would	O
not	O
build	O
the	object
resource	object
I	person
envisioned	O
.	O

When	O
I	person
discovered	O
Wikipedia	organization
,	O
I	person
recognized	O
that	O
the	abstract
wiki	abstract
model	abstract
had	O
the	O
potential	O
to	O
build	O
the	object
how-to	object
resource	object
the	object
world	object
really	object
needs	object
.	O

So	O
I	person
decided	O
to	O
sell	O
eHow	place
and	O
use	O
the	abstract
proceeds	abstract
to	O
build	O
wikiHow	organization
.	O

Why	O
did	O
you	organization
decide	O
to	O
use	O
a	abstract
Creative	abstract
Commons	abstract
license	abstract
?	O

We	organization
use	O
a	abstract
Creative	abstract
Commons	abstract
license	abstract
to	O
give	O
our	organization
community	organization
the	abstract
right	abstract
to	abstract
fork	abstract
(	O
http://www.wikihow.com/wikiHow:Right-to-Fork	place
)	O
.	O

In	O
my	abstract
opinion	abstract
,	O
people	person
should	O
be	O
hesitant	O
to	O
contribute	O
to	O
websites	abstract
where	O
you	person
only	O
have	O
the	abstract
"	abstract
right	abstract
to	abstract
leave	abstract
.	O
"	O

If	abstract
wikiHow	abstract
volunteers	abstract
think	abstract
our	abstract
site	abstract
is	abstract
going	abstract
in	abstract
the	abstract
wrong	abstract
