
Microsoft	organization
waits	O
for	O
death	event
of	event
Internet	event
Explorer	event
6	event

Tuesday	time
,	time
March	time
8	time
,	time
2011	time

With	O
development	abstract
of	abstract
Microsoft	abstract
's	abstract
Internet	abstract
Explorer	abstract
9	abstract
(	abstract
IE9	abstract
)	abstract
browser	abstract
almost	O
complete	O
,	O
Microsoft	organization
announced	O
on	O
Friday	time
that	O
it	O
is	O
time	O
for	O
IE6	person
users	person
to	O
move	O
away	O
from	O
the	object
antiquated	object
10-year-old	object
browser	object
.	O

Microsoft	organization
has	O
replaced	O
it	object
with	O
three	object
newer	object
versions	object
.	O

On	O
a	place
new	place
website	place
,	O
"	O
The	place
Internet	place
Explorer	place
6	place
Countdown	place
"	O
,	O
Microsoft	organization
has	O
launched	O
an	abstract
aggressive	abstract
campaign	abstract
to	abstract
persuade	abstract
users	abstract
to	abstract
stop	abstract
using	abstract
IE6	abstract
and	abstract
update	abstract
to	abstract
a	abstract
newer	abstract
IE	abstract
.	O

Its	abstract
goal	abstract
is	O
to	O
decrease	O
IE6	person
users	person
to	O
less	quantity
than	quantity
one	quantity
percent	quantity
.	O

"	O
[	time
Ten	time
]	time
years	time
ago	time
,	O
a	object
browser	object
was	O
born	O
.	O

Its	abstract
name	abstract
was	O
Internet	abstract
Explorer	abstract
6	abstract
.	O

Now	O
that	O
we	person
’re	O
in	O
2011	time
,	O
in	O
an	time
era	time
of	time
modern	time
web	time
standards	time
,	O
it	O
’s	O
time	O
to	O
say	O
goodbye	O
,	O
"	O
Microsoft	organization
says	O
on	O
"	O
The	place
Internet	place
Explorer	place
6	place
Countdown	place
"	O
.	O

Internet	abstract
Explorer	abstract
's	abstract
market	abstract
share	abstract
is	O
slipping	O
.	O

IE	abstract
's	abstract
various	abstract
versions	abstract
accounted	abstract
for	abstract
70	abstract
percent	abstract
of	abstract
the	abstract
market	abstract
in	abstract
2009	abstract
;	O
this	abstract
has	O
dropped	O
to	O
approximately	quantity
56	quantity
percent	quantity
today	time
.	O

Mozilla	object
Firefox	object
,	O
its	object
main	object
rival	object
,	O
has	O
been	O
actively	O
increasing	O
its	abstract
market	abstract
share	abstract
while	O
the	O
recently	O
released	O
Google	object
Chrome	object
is	O
also	O
quickly	O
gaining	O
users	person
.	O

PC	organization
World	organization
's	O
recent	abstract
analysis	abstract
of	abstract
its	abstract
own	abstract
web	abstract
traffic	abstract
statistics	abstract
concluded	O
,	O
"	O
Usually	O
,	O
Internet	object
Explorer	object
is	O
the	O
#	O
2	O
browser	O
after	O
Firefox	object
,	O
but	O
over	O
the	time
past	time
30	time
days	time
it	object
s	O
been	O
#	O
3	O
,	O
a	O
couple	O
of	O
points	O
behind	O
Safari	object
-	O
and	O
nearly	O
tied	O
with	O
Chrome	object
.	O

It	O
might	O
be	O
a	abstract
statistical	abstract
blip	abstract
.	O

But	O
if	O
it	O
is	O
n't	O
,	O
and	O
Chrome	object
continues	O
to	O
surge	O
,	O
IE	object
could	O
fall	O
to	O
fourth	O
place	O
.	O
"	O

Web	person
developers	person
face	O
big	abstract
problems	abstract
with	abstract
IE6	abstract
.	object

As	O
they	person
design	O
their	object
web	object
pages	object
for	O
the	object
newer	object
browsers	object
with	O
advanced	abstract
web	abstract
technology	abstract
and	O
geared	O
to	O
the	abstract
newest	abstract
web	abstract
core	abstract
markup	abstract
language	abstract
HTML	abstract
5	abstract
,	O
they	person
are	O
forced	O
to	O
accommodate	O
older	abstract
out-of-date	abstract
technology	abstract
to	O
support	O
IE6	person
users	person
.	O

Also	O
,	O
not	O
mentioned	O
on	O
Microsoft	organization
's	O
"	O
The	place
Internet	place
Explorer	place
6	place
Countdown	place
"	place
site	place
,	O
are	O
the	O
numerous	abstract
security	abstract
vulnerabilities	abstract
putting	O
the	object
browser	object
at	O
risk	O
of	O
being	O
hacked	O
.	O

The	organization
Internet	organization
security	organization
firm	organization
Secunia.com	organization
,	O
has	O
said	O
that	O
as	O
of	O
March	time
4	time
,	time
2011	time
,	O
IE6	object
has	O
277	abstract
vulnerabilities	abstract
;	O
39	quantity
percent	quantity
of	quantity
these	quantity
are	O
rated	O
"	O
highly	O
critical	O
"	O
.	O

Microsoft	organization
says	O
that	O
the	abstract
latest	abstract
versions	abstract
of	abstract
Internet	abstract
Explorer	abstract
provide	O
the	person
user	person
with	O
enhanced	abstract
protection	abstract
from	abstract
these	abstract
attacks	abstract
and	abstract
threats	abstract
.	O

Microsoft	object
's	object
Internet	object
Explorer	object
6	object
is	O
one	O
of	O
the	O
most	O
successful	O
software	O
products	O
ever	O
as	O
measured	O
by	O
its	abstract
durability	abstract
and	O
the	quantity
massive	quantity
numbers	quantity
of	quantity
people	quantity
who	O
have	O
used	O
it	object
.	O

IE6	object
shipped	O
with	O
Windows	object
XP	object
,	O
nearly	O
a	time
decade	time
ago	O
.	O
