
At	O
least	O
107	person
killed	O
in	O
Mecca	event
crane	event
collapse	event

Saturday	time
,	O
September	time
12	time
,	time
2015	time

pilgrims	person
at	O
Mecca	place
's	place
Grand	place
Mosque	place
in	O
2008	time
.	O

A	event
storm	event
yesterday	event
caused	event
a	event
crane	event
to	event
fall	event
into	event
Mecca	event
's	event
Grand	event
Mosque	event
,	event
killing	event
107	event
or	event
more	event
and	event
wounding	event
238	event
,	O
according	O
to	O
Saudi	organization
Arabia	organization
's	organization
Civil	organization
Defense	organization
Authority	organization
.	O

Civil	person
Defense	person
Authority	person
director	person
General	person
Suleiman	person
al-Amr	person
,	O
in	O
remarks	O
to	O
al-Ikhbariya	organization
television	organization
,	O
said	O
"	O
All	person
those	person
who	person
were	person
wounded	person
and	O
the	person
dead	person
have	O
been	O
taken	O
to	O
hospital	place
.	O
There	O
are	O
no	person
casualties	person
left	O
at	O
the	place
location	place
.	O
"	O

The	event
accident	event
,	O
which	O
occurred	O
yesterday	time
afternoon	time
,	O
was	O
caused	O
by	O
strong	event
winds	event
and	O
heavy	event
rain	event
that	O
led	O
the	object
crane	object
to	O
fall	O
.	O

Photos	object
released	object
of	object
the	object
scene	object
showed	O
numerous	object
bloodied	object
bodies	object
and	O
various	object
scattered	object
debris	object
.	O

The	event
accident	event
occurred	O
at	O
a	abstract
time	abstract
when	O
the	place
mosque	place
was	O
relatively	O
uncrowded	O
.	O

"	O
Had	O
it	event
happened	O
an	time
hour	time
later	O
it	event
would	O
have	O
been	O
much	O
worse	O
,	O
"	O
Khaled	person
Al-Maeena	person
,	O
editor	person
at	person
large	person
at	person
the	person
Saudi	person
Gazette	person
,	O
said	O
.	O

"	O
Had	O
it	event
happened	O
five	time
hours	time
earlier	O
or	O
four	time
hours	time
earlier	O
,	O
I	person
think	O
the	abstract
death	abstract
toll	abstract
would	O
have	O
been	O
more	quantity
than	quantity
a	quantity
thousand	quantity
.	O
"	O

The	event
crane	event
accident	event
comes	O
just	O
ten	time
days	time
before	time
the	time
beginning	time
of	time
the	time
Hajj	time
,	O
the	event
annual	event
pilgrimage	event
to	event
Mecca	event
,	O
Islam	place
's	place
holiest	place
site	place
.	O

As	O
undergoing	O
a	event
pilgrimage	event
to	event
Mecca	event
is	O
a	abstract
mandatory	abstract
religious	abstract
duty	abstract
for	abstract
all	abstract
Muslims	abstract
who	O
physically	O
and	O
financially	O
can	O
,	O
millions	person
of	person
pilgrims	person
arrive	O
in	O
Mecca	place
each	time
year	time
for	O
the	event
Hajj	event
.	O
