
Lantern	event
Festival	event
in	event
Taipei	event
lights	O
up	O
the	time
night	time

Monday	time
,	O
March	time
5	time
,	time
2007	time

Taipei	place
,	O
Taiwan	place
—	O
The	event
Taipei	event
City	event
Lantern	event
Festival	event
was	O
off	O
to	O
a	event
bright	event
start	event
on	O
Saturday	time
Night	time
as	O
hundreds	person
of	person
thousands	person
of	person
people	person
crowded	O
onto	O
the	place
Chiang	place
Kai	place
Shek	place
Memorial	place
near	O
downtown	place
Taipei	place
to	O
witness	O
city	person
mayor	person
Hau	person
Lung-bin	person
and	O
other	person
dignitaries	person
ceremoniously	O
flip	O
the	object
switch	object
to	O
light	O
hundreds	object
of	object
colorful	object
lantern	object
scenes	object
in	O
and	O
around	O
the	place
240,000	place
square	place
meter	place
memorial	place
park	place
.	O

The	object
centerpiece	object
of	object
this	object
rock	object
concert-like	object
performance	object
is	O
a	object
15	object
meter	object
high	object
rotating	object
pig	object
equipped	O
with	O
a	object
fog	object
machine	object
,	O
laser	event
light	event
show	event
and	O
theme	abstract
music	abstract
.	O

The	abstract
theme	abstract
of	abstract
this	abstract
years	abstract
lantern	abstract
festival	abstract
revolves	O
around	O
the	time
12	time
year	time
Chinese	time
zodiac	time
cycles	time
year	time
of	time
the	time
pig	time
.	O

Its	abstract
round	abstract
shape	abstract
symbolizes	O
wealth	abstract
and	O
good	abstract
fortune	abstract
and	O
is	O
believed	O
to	O
bring	O
good	abstract
luck	abstract
.	O

Started	O
in	O
1990	time
,	O
the	event
Taipei	event
lantern	event
festival	event
continues	O
a	abstract
2000	abstract
year	abstract
old	abstract
tradition	abstract
of	abstract
light	abstract
related	abstract
festivals	abstract
marking	O
the	event
end	event
of	event
the	event
Chinese	event
New	event
Year	event
celebrations	event
.	O

This	event
particular	event
event	event
grows	O
in	O
popularity	abstract
every	time
year	time
.	O

Last	time
Year	time
over	person
4	person
million	person
visitors	person
attended	O
the	event
event	event
and	O
this	time
year	time
the	place
city	place
expects	O
about	person
6	person
million	person
visitors	person
according	O
to	O
the	place
event	place
website	place
.	O

Colorful	abstract
lantern	abstract
scenes	abstract
not	O
only	O
fill	O
the	place
central	place
square	place
but	O
also	O
the	place
surrounding	place
2	place
km	place
circumference	place
of	place
the	place
memorial	place
.	O

Each	place
section	place
has	O
a	abstract
theme	abstract
.	O

One	place
side	place
of	place
the	place
memorial	place
is	O
scenes	place
made	O
by	O
student	person
groups	person
while	O
other	place
areas	place
represent	O
the	place
counties	place
of	place
Taiwan	place
.	O

There	O
is	O
even	O
a	place
section	place
of	place
lanterns	place
sponsored	O
by	O
foreign	place
countries	place
.	O

The	organization
Malaysia	organization
Tourism	organization
board	organization
was	O
quite	O
prominent	O
at	O
the	place
main	place
entrance	place
to	place
the	place
grounds	place
.	O

As	O
with	O
all	event
new	event
year	event
celebrations	event
in	event
Taiwan	event
,	O
the	event
lantern	event
festival	event
is	O
crowded	O
.	O

People	person
flock	O
to	O
see	O
the	abstract
lantern	abstract
scenes	abstract
and	O
enjoy	O
the	abstract
festival	abstract
atmosphere	abstract
as	O
they	person
carry	O
lanterns	object
,	O
given	O
away	O
by	O
the	place
city	place
and	O
bought	O
from	O
street	person
vendors	person
at	O
the	event
event	event
.	O

The	object
many	object
light	object
toys	object
such	O
a	O
swords	object
,	O
devil	object
ears	object
,	O
and	O
lanterns	object
turn	O
the	person
milling	person
crowd	person
into	O
a	event
unique	event
light	event
show	event
that	O
can	O
be	O
observed	O
by	O
climbing	O
the	place
steps	place
of	place
the	place
70	place
meter	place
memorial	place
hall	place
on	place
the	place
grounds	place
.	O

Local	place
public	place
transportation	place
hubs	place
are	O
often	O
swamped	O
by	O
the	event
event	event
.	O

The	person
station	person
staff	person
at	person
Chiang	person
Kai	person
Shek	person
Memorial	person
Hall	person
Station	person
do	O
an	abstract
excellent	abstract
job	abstract
of	abstract
crowd	abstract
control	abstract
but	O
lines	object
for	object
the	object
subway	object
can	O
still	O
be	O
hours	time
long	O
and	O
very	O
exhausting	O
.	O

A	event
sudden	event
rain	event
storm	event
on	event
Sunday	event
night	event
(	O
March	time
4	time
)	O
caused	O
a	event
mass	event
exodus	event
of	event
people	event
to	O
head	O
for	O
the	place
station	place
prompting	O
lines	object
that	O
backed	O
up	O
into	O
the	place
street	place
.	O

The	abstract
commuting	abstract
crowds	abstract
can	O
be	O
avoided	O
however	O
by	O
walking	O
from	O
NTU	place
Hospital	place
Station	place
or	place
Shandao	place
Station	place
.	O

Both	place
of	place
these	place
stops	place
are	O
only	O
about	O
a	event
20	event
minute	event
walk	event
from	event
the	event
event	event
and	O
have	O
no	O
crowds	person
at	person
all	person
.	O

If	O
you	person
really	O
want	O
to	O
avoid	O
the	person
crowds	person
,	O
definitely	O
avoid	O
the	time
weekends	time
.	O

Wait	O
until	O
the	time
fourth	time
or	time
fifth	time
day	time
of	time
the	time
festival	time
when	O
the	person
crowds	person
will	O
have	O
dwindled	O
.	O

I	person
visited	O
the	event
festival	event
on	O
Saturday	time
night	time
,	O
the	time
opening	time
night	time
,	O
and	O
there	O
was	O
a	person
sea	person
of	person
people	person
in	O
the	place
square	place
.	O

I	person
went	O
back	O
the	time
next	time
Tuesday	time
night	time
and	O
there	O
was	O
almost	O
no	O
one	O
there	O
,	O
just	O
a	person
few	person
stray	person
photographers	person
taking	O
advantage	O
of	O
the	abstract
unimpeded	abstract
views	abstract
of	abstract
the	abstract
lanterns	abstract
.	O
