
Pop	abstract
culture	abstract
celebrated	O
at	O
Fan	event
Expo	event
Canada	event
2016	event
in	event
Toronto	event

Wednesday	time
,	O
September	time
7	time
,	time
2016	time

The	place
far	place
end	place
of	place
part	place
of	place
the	place
convention	place
floor	place
,	place
shortly	place
after	place
opening	place
Friday	place
.	O

Image	object
:	O
Nick	person
Moreau	person
.	O

The	event
22nd	event
Fan	event
Expo	event
Canada	event
took	O
place	O
at	O
the	place
Metro	place
Toronto	place
Convention	place
Centre	place
this	time
weekend	time
,	O
attracting	O
thousands	person
to	O
the	event
event	event
,	O
one	event
of	event
the	event
most	event
popular	event
in	event
North	event
America	event
.	O

Crossing	O
between	O
the	abstract
genres	abstract
of	abstract
science	abstract
fiction	abstract
,	abstract
horror	abstract
,	abstract
anime	abstract
,	abstract
fantasy	abstract
and	abstract
comics	abstract
,	O
the	event
event	event
sprawled	O
throughout	O
all	place
corners	place
of	place
the	place
facility	place
.	O

Hundreds	person
of	person
vendors	person
offered	O
products	abstract
new	abstract
and	abstract
old	abstract
,	O
joined	O
by	O
celebrity	person
guests	person
like	person
Stan	person
Lee	person
,	person
Mark	person
Hamill	person
,	person
and	person
Margaret	person
Atwood	person
.	O

Various	organization
local	organization
fan	organization
organizations	organization
were	O
there	O
in	O
a	abstract
charitable	abstract
capacity	abstract
,	O
and	O
thousands	person
of	person
fans	person
donned	O
costumes	object
,	O
many	O
of	O
which	O
they	person
themselves	person
created	O
.	O

Atwood	person
,	O
a	person
Booker	person
Prize-winner	person
,	O
was	O
there	O
to	O
launch	O
her	object
graphic	object
novel	object
Angel	object
Catbird	object
,	O
with	O
illustrator	person
Johnnie	person
Christmas	person
.	O

Lee	person
was	O
making	O
his	abstract
final	abstract
Canadian	abstract
convention	abstract
appearance	abstract
,	O
part	O
of	O
a	event
larger	event
farewell	event
tour	event
.	O

Hamill	abstract
's	abstract
schedule	abstract
included	O
a	person
panel	person
with	person
Kevin	person
Conroy	person
,	O
the	person
voice	person
of	person
Batman	person
in	person
Batman	person
:	person
The	person
Animated	person
Series	person
,	O
in	O
which	O
the	person
Star	person
Wars	person
lead	person
played	O
the	person
Joker	person
.	O

Ubisoft	abstract
,	abstract
Microsoft	abstract
,	abstract
and	abstract
PlayStation	abstract
VR	abstract
all	O
had	O
large	place
areas	place
set	O
up	O
for	O
attendees	person
to	O
try	O
their	abstract
latest	abstract
games	abstract
.	O

In	O
the	event
20-minute	event
PlayStation	event
VR	event
demonstration	event
of	event
Batman	event
:	abstract
Arkham	abstract
VR	abstract
,	O
players	person
are	O
dropped	O
down	O
a	object
secret	object
elevator	object
in	object
Bruce	object
Wayne	object
's	object
manor	object
,	O
to	O
the	place
Bat	place
Cave	place
,	O
