
How	O
to	O
Annoy	O
People	person
in	O
Elevators	place

An	place
elevator	place
is	O
almost	O
the	place
perfect	place
environment	place
to	O
be	O
a	person
prankster	person
.	O

It	event
’s	O
easy	O
to	event
annoy	event
people	event
when	O
you	person
are	O
cramped	O
in	O
such	place
a	place
small	place
,	place
tight	place
space	place
.	O

Because	O
elevator	event
rides	event
usually	O
last	O
less	O
than	O
a	time
minute	time
,	O
make	O
sure	O
your	event
pranks	event
are	O
quick	O
and	O
have	O
a	O
lot	O
of	O
punch	O
.	O

When	O
annoying	O
people	person
on	O
an	place
elevator	place
,	O
keep	O
your	event
pranks	event
lighthearted	O
and	O
fun	O
as	O
opposed	O
to	O
mean-spirited	O
so	O
that	O
everyone	person
leaving	O
the	place
elevator	place
will	O
have	O
a	abstract
pleasant	abstract
story	abstract
to	O
tell	O
.	O

Method	abstract
1	abstract
Using	abstract
the	abstract
Elevator	abstract
to	abstract
Annoy	abstract
People	abstract

Push	event
all	event
the	event
buttons	event
.	O

When	O
you	person
get	O
into	O
the	place
elevator	place
,	O
push	event
the	event
button	event
for	event
every	event
floor	event
.	O

This	event
makes	O
everyone	event
’s	event
ride	event
on	event
the	event
elevator	event
longer	O
,	O
if	O
only	O
for	O
a	time
few	time
seconds	time
.	O

If	O
you	person
want	O
to	O
take	O
it	event
a	abstract
step	abstract
further	O
,	O
look	O
around	O
questioningly	O
at	O
everyone	person
in	person
the	person
elevator	person
when	O
no	person
one	person
gets	O
off	O
at	O
the	place
floors	place
you	person
pushed	O
.	O
[	O
1	O
]	O

When	O
someone	person
comes	O
in	O
,	O
say	O
,	O
"	O
I	person
've	O
got	O
this	abstract
,	O
"	O
before	O
you	person
push	event
all	event
of	event
the	event
buttons	event
.	O

You	person
can	O
also	O
push	event
all	event
the	event
buttons	event
as	O
you	person
reach	O
the	place
floor	place
you	person
are	O
getting	O
off	O
at	O
.	O

If	O
someone	person
asks	O
you	person
why	O
you	person
pushed	event
all	event
the	event
buttons	event
,	O
you	person
can	O
honestly	O
say	O
,	O
"	O
It	event
was	O
just	O
a	event
joke	event
!	O
"	O

Make	O
a	abstract
dinging	abstract
noise	abstract
at	O
each	place
floor	place
.	O

Every	O
time	O
the	place
elevator	place
reaches	O
a	place
new	place
floor	place
,	O
say	O
“	O
ding	abstract
!	O
”	O
very	O
loudly	O
.	O

You	person
can	O
even	O
sing	O
the	abstract
word	abstract
“	abstract
ding	abstract
”	abstract
on	O
each	place
floor	place
like	O
notes	abstract
in	abstract
a	abstract
scale	abstract
,	O
getting	O
higher	O
as	O
you	person
reach	O
each	place
new	place
floor	place
.	O
[	O
2	O
]	O

You	person
can	O
make	O
other	abstract
noises	abstract
if	O
you	person
prefer	O
,	O
such	O
as	O
a	abstract
bird	abstract
cawing	abstract
or	O
an	abstract
explosion	abstract
sound	abstract
every	O
time	O
a	object
button	object
is	O
pushed	O
.	O

Talk	O
to	O
your	object
reflection	object
in	object
the	object
mirror	object
.	O

Many	place
elevators	place
have	O
mirrors	object
on	object
the	object
walls	object
.	O

A	abstract
great	abstract
way	abstract
to	O
be	O
mischievous	O
in	O
an	place
elevator	place
is	O
to	O
carry	O
on	O
a	event
running	event
commentary	event
while	O
you	person
look	O
at	O
yourself	person
in	O
the	object
mirror	object
.	O

You	person
could	O
look	O
at	O
yourself	person
,	O
turning	O
to	O
catch	O
different	abstract
angles	abstract
and	O
say	O
“	O
All	O
right	O
,	O
all	O
right	O
,	O
now	O
we	person
’re	O
talking	O
,	O
”	O
very	O
loudly	O
.	O

You	person
could	O
also	O
keep	O
adjusting	O
your	object
shirt	object
or	O
your	object
hair	object
,	O
keeping	O
a	abstract
running	abstract
dialogue	abstract
about	abstract
what	abstract
look	abstract
is	abstract
best	abstract
for	abstract
you	abstract
.	O

Stand	O
