
How	O
to	O
Make	O
a	object
Glowstick	object

Those	object
glowing	object
Mountain	object
Dew	object
videos	object
with	O
peroxide	substance
and	O
baking	substance
soda	substance
are	O
all	O
hoaxes	O
.	O

To	event
truly	event
make	event
a	event
glowstick	event
without	event
breaking	event
an	event
already-made	event
glowstick	event
and	event
shoving	event
its	event
contents	event
into	event
a	event
tube	event
(	O
also	O
known	O
as	O
cheating	event
)	O
,	O
you	person
've	O
gotta	O
let	O
your	person
inner	person
scientist	person
out	O
(	O
along	O
with	O
a	quantity
few	quantity
dollars	quantity
)	O
.	O

If	O
you	person
're	O
still	O
curious	O
,	O
read	O
on	O
.	O

This	abstract
is	O
fun	O
for	O
anyone	O
and	O
everyone	O
.	O

Method	abstract
One	abstract
of	abstract
Two	abstract
:	O
Using	O
Luminol	substance

Put	O
on	O
protective	object
glasses	object
.	O

In	O
addition	O
,	O
wear	O
gloves	object
to	O
protect	O
your	object
skin	object
.	O

It	abstract
's	O
also	O
a	abstract
good	abstract
idea	abstract
to	event
not	event
wear	event
your	event
Sunday	event
best	event
.	O

Throw	O
on	O
some	object
old	object
clothes	object
or	O
put	O
a	object
smock	object
over	O
clothes	object
you	object
want	object
protected	object
.	O

Some	substance
of	substance
this	substance
stuff	substance
is	O
dangerous	O
--	O
this	event
experiment	event
is	O
not	O
meant	O
for	O
children	person
!	O

Listen	O
up	O
,	O
kids	person
:	O
You	event
'll	event
be	event
working	event
with	event
a	event
solution	event
that	event
's	event
near	event
a	event
12	event
on	event
the	event
pH	event
scale	event
.	O

That	event
basically	O
means	O
do	abstract
n't	abstract
swallow	abstract
it	abstract
,	abstract
do	abstract
n't	abstract
put	abstract
it	abstract
in	abstract
your	abstract
eyes	abstract
,	abstract
do	abstract
n't	abstract
bathe	abstract
in	abstract
it	abstract
,	abstract
and	abstract
do	abstract
n't	abstract
really	abstract
expose	abstract
yourself	abstract
to	abstract
it	abstract
directly	abstract
at	abstract
all	abstract
.	O

Got	O
it	abstract
?	O

Moving	O
on	O
.	O

Combine	O
50	substance
milliliters	substance
of	substance
hydrogen	substance
peroxide	substance
and	substance
a	substance
liter	substance
of	substance
distilled	substance
water	substance
in	substance
a	substance
mixing	substance
bowl	substance
.	O

A	object
ceramic	object
bowl	object
will	O
work	O
best	O
,	O
but	O
plastic	substance
works	O
too	O
.	O

Use	O
funnels	object
,	O
measuring	object
tubes	object
,	O
and	O
basters	object
to	O
keep	O
everything	substance
well-measured	O
and	O
well	O
away	O
from	O
you	person
.	O

Hydrogen	substance
peroxide	substance
is	O
used	O
to	O
replace	event
the	event
luminol	event
's	event
nitrogen	event
atoms	event
with	event
oxygen	event
.	O

When	O
that	substance
happens	O
,	O
all	substance
the	substance
substances	substance
create	O
a	event
rave	event
and	O
start	O
partying	O
and	O
electrons	substance
fly	O
everywhere	O
and	O
what	O
results	O
?	O

The	abstract
glow	abstract
.	O

Mix	O
.2	substance
grams	substance
of	substance
luminol	substance
,	substance
4	substance
grams	substance
of	substance
sodium	substance
carbonate	substance
,	substance
.4	substance
grams	substance
of	substance
copper	substance
sulfate	substance
,	substance
.5	substance
grams	substance
of	substance
ammonium	substance
carbonate	substance
and	substance
1	substance
liter	substance
(	substance
0.3	substance
US	substance
gal	substance
)	substance
of	substance
distilled	substance
water	substance
in	quantity
a	quantity
second	quantity
bowl	quantity
.	O

It	event
is	O
important	O
not	event
to	event
touch	event
the	event
luminol	event
.	O

Use	O
a	object
funnel	object
to	O
make	O
everything	abstract
safe	O
and	O
easy	O
.	O

Unfortunately	O
,	O
these	substance
hazardous	substance
chemicals	substance
will	O
not	O
float	O
freely	O
in	O
mid-air	O
like	O
this	object
graphic	object
suggests	O
.	O

Yep	O
,	O
unless	O
you	person
're	O
a	O
coroner	O
or	O
some	O
sort	O
