
York	place

York	place
is	O
an	place
ancient	place
cathedral	place
city	place
with	place
a	place
history	place
that	O
dates	O
back	O
to	O
before	O
Roman	time
times	time
.	O

It	place
is	O
situated	O
in	O
Yorkshire	place
,	O
North	place
Yorkshire	place
,	O
England	place
with	O
some	place
of	place
the	place
best	place
preserved	place
historical	place
buildings	place
and	place
structures	place
in	place
Europe	place
.	O

As	O
of	O
the	event
2001	event
census	event
,	O
the	abstract
population	abstract
of	abstract
York	abstract
was	O
181,000	quantity
.	O

York	place
is	O
frequently	O
ranked	O
(	O
often	O
vying	O
with	O
Manchester	place
)	O
the	place
second	place
most	place
visited	place
city	place
in	place
England	place
after	O
London	place
.	O

York	place
Minster	place

Understand	O

York	place
was	O
known	O
as	O
Eboracum	O
by	O
the	person
Romans	person
,	O
who	O
founded	O
the	place
fortress	place
city	place
on	O
the	place
River	place
Ouse	place
in	O
the	time
year	time
71	time
.	O

York	place
was	O
home	place
first	place
to	place
the	place
Ninth	place
Legion	place
and	place
later	place
the	place
Sixth	place
.	O

York	place
quickly	O
became	O
one	place
of	place
the	place
most	place
important	place
cities	place
in	place
Roman	place
Britain	place
,	O
and	O
after	O
211	time
became	O
the	place
capital	place
of	place
the	place
province	place
Britannia	place
Inferior	place
.	O

Constantine	person
the	person
Great	person
-	O
later	O
responsible	O
for	O
making	O
Christianity	organization
the	organization
official	organization
religion	organization
of	organization
the	organization
Roman	organization
Empire	organization
-	O
was	O
first	O
proclaimed	O
Emperor	person
in	O
the	place
city	place
.	O

Captured	O
by	O
the	person
Vikings	person
866	time
,	O
the	place
city	place
quickly	O
took	O
on	O
a	abstract
new	abstract
identity	abstract
as	O
Jorvik	O
(	O
pronounced	O
"	O
Yor-vik	O
"	O
)	O
and	O
experienced	O
a	event
major	event
urban	event
revival	event
as	event
a	event
centre	event
of	event
Viking	event
trade	event
and	event
settlement	event
in	event
northern	event
England	event
.	O

The	event
Coppergate	event
excavations	event
of	event
the	event
1970s	event
revealed	O
much	O
of	O
this	time
Viking	time
past	time
.	O

York	place
is	O
a	place
fairly	place
small	place
city	place
-	O
four	time
days	time
is	O
enough	O
to	O
see	O
the	place
major	place
sights	place
although	O
York	place
is	O
a	place
city	place
that	O
reveals	O
its	abstract
charms	abstract
to	O
explorers	person
with	person
curiosity	person
and	person
patience	person
.	O

York	place
is	O
known	O
as	O
