
Get	O
in	O

For	O
information	abstract
specific	abstract
to	abstract
U.S.	abstract
citizens	abstract
see	O
Americans	place
in	place
Cuba	place

Visa	object
and	O
legal	abstract
issues	abstract

A	object
tourist	object
visa	object
card	object
(	O
visa	object
de	object
tarjeta	object
del	object
turista	object
)	O
is	O
necessary	O
for	O
travelers	person
from	person
most	person
nations	person
.	O

This	object
visa	object
,	O
which	O
is	O
really	O
little	O
more	O
than	O
a	object
piece	object
of	object
paper	object
on	O
which	O
you	person
list	O
your	abstract
vital	abstract
statistics	abstract
,	O
costs	O
between	O
15	quantity
-	quantity
25	quantity
CUC	quantity
(	O
or	O
€	quantity
15	quantity
-	quantity
25	quantity
)	O
,	O
depending	O
on	O
where	O
purchased	O
.	O

It	object
can	O
be	O
purchased	O
at	O
the	place
Airport	place
in	place
Cuba	place
on	O
arrival	event
,	O
however	O
it	O
should	O
be	O
noted	O
that	O
many	organization
airlines	organization
will	O
require	O
a	object
valid	object
tourist	object
visa	object
card	object
before	O
boarding	O
flights	event
.	O

It	object
is	O
usually	O
valid	O
for	O
30	time
days	time
and	O
can	O
be	O
extended	O
once	O
for	O
another	time
30	time
days	time
at	O
any	place
immigration	place
office	place
in	place
Cuba	place
(	O
for	O
25	quantity
CUC	quantity
)	O
-	O
beyond	O
this	time
you	person
would	O
need	O
a	event
flight	event
out	event
of	event
Cuba	event
within	O
the	time
extended	time
visa	time
period	time
.	O

Canadians	person
are	O
the	abstract
exception	abstract
,	O
getting	O
90	time
days	time
on	time
arrival	time
and	O
can	O
apply	O
for	O
a	abstract
90	abstract
day	abstract
extension	abstract
.	O

Your	object
passport	object
needs	O
to	O
be	O
valid	O
at	time
least	time
six	time
months	time
past	O
the	time
end	time
of	time
your	time
planned	time
return	time
.	O

Canadian	object
passports	object
must	O
be	O
valid	O
for	O
at	O
least	O
one	time
month	time
beyond	O
the	time
date	time
of	time
expected	time
departure	time
(	O
[	O
2	O
]	O
)	O
.	O

From	O
Canada	place
,	O
the	object
tourist	object
card	object
is	O
normally	O
provided	O
on	O
the	event
flight	event
.	O

It	object
can	O
also	O
be	O
purchased	O
from	O
most	place
Latin	place
American	place
gateway	place
airports	place
if	O
departing	O
from	O
there	place
(	O
Cancun	place
:	O
250	quantity
MXN	quantity
,	O
Mexico	place
City	place
:	O
USD	quantity
25	quantity
)	O
.	O

Please	O
note	O
that	O
if	O
departing	O
from	O
Europe	place
(	O
this	event
may	O
apply	O
to	O
other	place
countries	place
)	O
,	O
you	person
will	O
require	O
to	event
have	event
the	event
visa	event
before	event
boarding	event
the	event
plane	event
.	O

Some	O
times	O
,	O
the	event
airline	event
provides	event
these	event
at	event
the	event
airport	event
,	O
however	O
check	O
first	O
that	O
this	event
is	O
the	O
case	O
.	O

Without	O
a	object
valid	object
visa	object
,	O
boarding	O
will	O
be	O
denied	O
(	O
the	organization
airline	organization
would	O
otherwise	O
get	O
a	abstract
$	abstract
1,000	abstract
fine	abstract
from	O
the	organization
Cuban	organization
immigration	organization
authorities	organization
)	O
.	O

Country-specific	abstract
advise	abstract

UK	place
:	O
Applying	event
for	event
the	event
visa	event
is	O
a	event
very	event
simple	event
process	event
and	O
can	O
be	O
done	O
by	O
post	O
or	O
in	O
person	O
at	O
the	organization
Cuban	organization
embassy	organization
in	organization
London	organization
.	O

When	O
applying	O
to	O
the	organization
Cuban	organization
Consulate	organization
by	O
post	O
,	O
there	O
is	O
a	event
new	event
charge	event
