
Vava’u	place
is	O
a	O
group	O
of	O
more	O
than	O
50	O
islands	O
in	place
Tonga	place
,	O
about	place
150	place
miles	place
north	O
of	O
Tongatapu	place
.	O

They	place
are	O
either	O
raised	O
coral	O
limestone	O
or	O
coral	O
atolls	O
.	O

The	place
beautiful	place
harbour	place
opposite	place
the	place
main	place
town	place
of	place
Neiafu	place
(	O
known	O
as	O
the	place
Port	place
of	place
Refuge	place
Harbour	place
)	O
is	O
a	O
common	O
destination	O
for	O
yachties	object
sailing	object
the	place
South	place
Pacific	place
.	O

The	object
waters	object
of	O
the	place
islands	place
are	O
known	O
for	O
their	place
clarity	O
,	O
it	abstract
being	O
said	O
that	abstract
you	abstract
can	abstract
see	abstract
the	abstract
bottom	abstract
at	abstract
40	abstract
metres	abstract
.	O

The	place
area	place
attracts	O
many	animal
humpback	animal
whales	animal
between	time
June	time
and	time
November	time
and	O
there	O
are	O
lots	object
of	object
companies	object
organising	object
tours	object
to	object
see	object
them	object
.	O

There	O
are	O
numerous	place
places	place
to	O
stay	O
to	O
suit	O
most	abstract
budgets	abstract
.	O

Understand	O

Findings	abstract
of	abstract
Lapita	abstract
pottery	abstract
suggest	O
that	O
early-Polynesians	person
were	O
on	O
these	place
islands	place
close	time
to	time
3000	time
years	time
ago	time
.	O

These	time
days	time
there	O
are	O
around	person
20000	person
people	person
living	person
in	O
the	place
Group	place
.	O

Neiafu	place
and	place
surrounding	place
villages	place
are	O
home	place
to	O
about	O
a	O
third	O
of	O
the	person
Group	person
’s	person
overall	person
population	person
of	O
around	O
20000	O
,	O
with	O
the	O
majority	O
of	O
the	person
population	person
living	O
in	O
small	place
villages	place
on	O
the	place
other	place
islands	place
.	O

Neiafu	place
is	O
the	O
official	O
port	O
of	O
entry	O
for	O
yachts	object
coming	object
to	object
Vava'u	object
,	O
which	O
attracts	O
over	O
500	object
yachts	object
every	time
winter	time
sailing	time
season	time
between	time
June	time
and	time
October	time
.	O

A	place
string	place
of	place
islands	place
and	O
reefs	object
along	object
the	object
eastern	object
edge	object
of	object
the	object
Group	object
shelters	O
the	place
area	place
from	O
strong	place
winds	place
and	place
ocean	place
swellS	place
and	O
humpback	animal
whales	animal
come	O
to	O
these	place
protected	place
waters	place
to	O
give	O
birth	O
.	O

This	time
is	O
the	time
high	time
season	time
for	O
tourism	person
;	O

between	time
December	time
and	time
April	time
few	person
people	person
visit	O
and	O
many	organization
tour	organization
companies	organization
and	organization
restaurants	organization
close	O
down	O
.	O

Neiafu	place
town	place
is	O
the	O
centre	O
of	O
activity	O
.	O

It	place
is	O
on	O
the	O
southern	O
point	O
of	O
the	place
main	place
island	place
of	place
Utu	place
Vava'u	place
and	O
has	O
an	O
attractive	O
setting	O
on	O
one	place
of	place
the	place
world	place
's	place
most	place
beautiful	place
harbours	place
.	O

Neiafu	place
offers	O
all	place
the	place
usual	place
amenities	place
including	O
banks	object
,	object
schools	object
,	object

tour	object
companies	object
,	object
restaurants	object
,	object
cafes	object
and	object
bars	object
,	object
supermarkets	object
,	object
a	object
market	object
and	object
a	object
hospital	object
.	O

It	place
does	O
n't	O
have	O
a	object
beach	object
but	O
boats	object
to	O
one	O
of	O
the	place
nearby	place
coral	place
atolls	place
with	O
superb	place
sandy	place
beaches	place
are	O
easily	O
available	O
.	O

Climate	O

Vava'u	place
has	O
a	abstract
tropical	abstract
climate	abstract
with	O
average	abstract
temperatures	abstract
up	abstract
to	abstract
29	abstract
ºC	abstract
in	time
January	time
and	O
down	abstract
to	abstract
24	abstract
ºC	abstract
in	time
June	time
.	O

It	O
is	O
sunny	abstract
throughout	time
the	time
year	time
.	O

Between	time
November	time
and	time
April	time
,	O
it	O
is	O
more	O
humid	O
and	O
thunderstorms	abstract
and	abstract
cyclones	abstract
do	O
occur	O
.	O

From	time
May	time
to	time
September	time
there	O
are	O
southeast	event
trade	event
winds	event
but	O
during	time
the	time
summer	time
months	time
the	abstract
winds	abstract
are	O
from	O
the	O
northeast	O
.	O

Port	place
of	place
Refuge	place
Harbor	place
at	O
Neiafu	place

Orientation	O

The	place
main	place
islands	place
are	O
:	O
Utu	place
Vava'u	place
.	O

This	place
is	O
the	O
largest	O
island	O
,	O
where	O
Neiafu	place
is	O
found	O
.	O

It	place
is	O
a	O
limestone	O
island	O
with	O
heights	O
up	O
to	O
213	O
m	O
in	O
the	O
west	O
.	O

The	place
island	place
provides	O
a	place
home	place
to	O
eleven	place
indigenous	place
bird	place
species	place
and	O
contains	O
Mt.	O
Talau	place
national	place
park	place
,	O
with	O
some	plant
of	plant
the	plant
limited	plant
remaining	plant
native	plant
vegetation	plant
.	O

Tropical	plant
vegetation	plant
includes	O
the	plant
pandanus	plant
or	plant
screw	plant
pine	plant
,	plant
the	plant
casuarina	plant
,	plant
and	plant
the	plant
mulberry	plant
tree	plant
,	plant
the	substance
bark	substance
of	substance
which	substance
is	O
used	O
to	O
make	O
tapa	object
cloth	object
.	O

Pangaimotu	place
.	O

This	place
is	O
the	O
second	O
largest	O
island	O
in	O
the	place
Group	place
.	O

It	place
can	O
be	O
seen	O
across	O
the	O
water	O
from	O
Neiafu	place
and	O
is	O
connected	O
by	O
land	place
bridge	place
at	O
the	O
most	O
southern	O
point	O
of	O
‘Utu	O
Vava’u	place
.	O

There	O
are	O
some	place
good	place
beaches	place
and	O
plenty	place
of	place
secluded	place
cove	place
beaches	place
and	O
protected	place
bays	place
with	place
good	place
snorkelling	place
.	O

Avai'o'vuna	place
Swamp	place
is	O
a	O
small	O
coastal	O
wetland	O
on	O
the	place
island	place
.	O

Hunga	place
Island	place
.	O

This	O
is	O
some	time
35	time
minutes	time
from	O
Neiafu	place
Harbour	place
and	O
provides	O
the	animal
main	animal
concentration	animal
of	animal
humpback	animal
whales	animal
.	O
