
Mérida	place

Mérida	place
is	O
the	place
capital	place
of	place
the	place
state	place
of	place
Yucatán	place
in	place
Mexico	place
.	O

It	place
has	O
a	O
population	O
of	O
about	quantity
750,000	quantity
,	O
and	O
is	O
the	place
largest	place
city	place
in	place
the	place
Yucatán	place
Peninsula	place
.	O

Catedral	place
de	place
San	place
Ildefonso	place

Zócalo	place
or	O
Main	place
Plaza	place
,	O
with	O
the	O
Cathedral	place
in	O
the	O
distance	O

Understand	O

Mérida	place
is	O
a	place
city	place
of	place
contrasts	place
.	O

You	person
will	O
find	O
elegant	O
hotels	place
,	O
restaurants	place
and	O
malls	place
in	O
the	O
northern	place
part	place
of	place
the	place
city	place
.	O

Downtown	place
,	O
there	O
are	O
hotels	place
and	O
restaurants	place
to	O
suit	O
every	abstract
budget	abstract
.	O

A	place
large	place
central	place
market	place
and	O
numerous	place
small	place
shops	place
are	O
found	O
all	O
around	O
the	place
main	place
plaza	place
.	O

Mérida	place
has	O
a	abstract
rich	abstract
cultural	abstract
life	abstract
which	O
also	O
reflects	O
its	place
diversity	abstract
.	O

Many	event
free	event
concerts	event
,	O
performances	event
and	O
other	event
events	event
are	O
held	O
daily	O
.	O

The	place
city	place
was	O
founded	O
by	O
the	O
Spanish	person
conquistadors	person
in	O
the	time
1540s	time
on	O
top	O
of	O
a	place
centuries-old	place
Maya	place
city	place
called	O
T'ho	place
.	O

The	place
palatial	place
home	place
of	place
the	place
family	place
of	place
conquistador	place
leader	place
Montejo	place
can	O
still	O
be	O
seen	O
on	O
the	place
south	place
side	place
of	place
the	place
Zócalo	place
or	place
main	place
square	place
.	O

Here	O
and	O
there	O
bits	object
of	object
ancient	object
Maya	object
stonework	object
can	O
be	O
seen	O
reused	O
in	O
Spanish	place
Colonial	place
era	place
buildings	place
in	place
the	place
old	place
part	place
of	place
town	place
.	O

From	O
the	time
later	time
1800s	time
to	O
the	time
1920s	time
Mérida	place
enjoyed	O
prosperous	time
boom	time
times	time
fueled	O
by	O
the	plant
henequen	plant
or	O
sisal	plant
plant	plant
harvest	O
,	O
which	O
made	O
Yucatán	place
the	organization
rope	organization
maker	organization
to	organization
the	organization
world	organization
.	O

Progressive	O
Mérida	place
had	O
electric	object
trams	object
and	O
street	object
lights	object
before	O
Mexico	place
City	place
.	O

The	person
wealthy	person
constructed	O
the	place
grand	place
Pasejo	place
Montejo	place
avenue	place
north	O
of	O
the	place
old	place
town	place
,	O
inspired	O
by	O
the	place
Champs-Élysées	place
in	O
Paris	place
.	O

With	O
the	event
development	event
of	event
artificial	event
twines	event
the	O
sisal	plant
boom	O
ended	O
,	O
and	O
